i,|B_i|/n
147,0.001030999999999999954404094476556608128703373949974775314
148,0.001018999999999999899889975563116450985035044141113758087
149,0.001012000000000000009262230739326415829282268532551825047
150,0.001005000000000000118634485915536380673529492923989892006
151,0.000991999999999999988991444821451182178861927241086959839
152,0.000985999999999999961734385364731103607027762336656451225
153,0.000981000000000000009606248088656066386192833306267857552
154,0.000968000000000000091721443808145952658605892793275415897
155,0.000960000000000000125964776803710876151853881310671567917
156,0.000950999999999999979200069211843215910562321369070559740
157,0.000943000000000000013443402207408139403810309886466711760
158,0.000934000000000000078436931429115563929599375114776194096
159,0.000930999999999999958929283293967982260141980077605694532
160,0.000921999999999999918043694108887864402390732720959931612
161,0.000915999999999999996665753058955328214096880401484668255
162,0.000907999999999999925029967647732709323804556333925575018
163,0.000902000000000000003652026597800173135510704014450311661
164,0.000886999999999999935509377955999976705925291753374040127
165,0.000876000000000000062003299629992403296796510403510183096
166,0.000867999999999999990367514218769784406504186335951089859
167,0.000854999999999999966603591531472128295376933238003402948
168,0.000849999999999999908596335848609548691001691622659564018
169,0.000840000000000000004340061296459474249331833561882376671
170,0.000831999999999999932704275885236855359039509494323283434
171,0.000826000000000000011326334835304319170745657174848020077
172,0.000822000000000000028448001333086780917369651433546096087
173,0.000816000000000000001190941876366702345535486529115587473
174,0.000809999999999999973933882419646623773701321624685078859
175,0.000804000000000000052555941369714087585407469305209815502
176,0.000800000000000000069677607867496549332031463563907891512
177,0.000792999999999999967291626230131429409198062785435467958
178,0.000785999999999999970784762999553851869904974591918289661
179,0.000778999999999999974277899768976274330611886398401111364
180,0.000769999999999999933392310583896156472860639041755348444
181,0.000765999999999999950513977081678618219484633300453424454
182,0.000757999999999999984757310077243541712732621817849576473
183,0.000747999999999999974621917118305924887522451172117143869
184,0.000742999999999999916614661435443345283147209556773304939
185,0.000736000000000000025986916611653310127394433948211371899
186,0.000732000000000000043108583109435771874018428206909447908
187,0.000730999999999999967979660928790730523019192332867532969
188,0.000724999999999999940722601472070651951185027428437024355
189,0.000720999999999999957844267969853113697809021687135100365
190,0.000715999999999999899837012286990534093433780071791261435
191,0.000707999999999999934080345282555457586681768589187413454
192,0.000705999999999999995580737734840459651763922011014074087
193,0.000702000000000000012702404232622921398387916269712150097
194,0.000697000000000000060574266956547884177552987239323556423
195,0.000693999999999999941066618821400302508095592202153056860
196,0.000689999999999999958188285319182764254719586460851132870
197,0.000687000000000000050438873997610267352342816593591123819
198,0.000682999999999999961681422088605186715426498267333954573
199,0.000680000000000000053932010767032689813049728400073945522
200,0.000675999999999999965174558858027609176133410073816776276
201,0.000668999999999999968667695627450031636840321880299597979
202,0.000664000000000000016539558351374994416005392849911004305
203,0.000657000000000000020032695120797416876712304656393826008
204,0.000649999999999999917646713483432296953878903877921402454
205,0.000637999999999999969011712976779682193750886654015630484
206,0.000635999999999999924632987022277141875292727490887045860
207,0.000630000000000000003255045972344605686998875171411782503
208,0.000622000000000000037498378967909529180246863688807934523
209,0.000617999999999999948740927058904448543330545362550765276
210,0.000609999999999999982984260054469372036578533879946917295
211,0.000608000000000000044484652506754374101660687301773577929
212,0.000604000000000000061606319004536835848284681560471653938
213,0.000595999999999999989970533593314216957992357492912560701
214,0.000592999999999999976342003864954177672075275040697306395
215,0.000590000000000000068592592543381680769698505173437297344
216,0.000581000000000000027707003358301562911947257816791534424
217,0.000575999999999999969699747675438983307572016201447695494
218,0.000571000000000000017571610399363946086737087171059101820
219,0.000568000000000000003943080671003906800820004718843847513
220,0.000557999999999999993807687712066289975609834073111414909
221,0.000553000000000000041679550435991252754774905042722821236
222,0.000547999999999999983672294753128673150399663427378982306
223,0.000544000000000000000793961250911134897023657686077058315
224,0.000540000000000000017915627748693596643647651944775134325
225,0.000533999999999999990658568291973518071813487040344625711
226,0.000532000000000000052158960744258520136895640462171286345
227,0.000528999999999999932651312609110938467438245425000786781
228,0.000524000000000000086402293739823443630143628979567438364
229,0.000519000000000000028395038056960864025768387364223599434
230,0.000513000000000000001137978600240785453934222459793090820
231,0.000509999999999999987509448871880746168017140007577836514
232,0.000509999999999999987509448871880746168017140007577836514
233,0.000503999999999999960252389415160667596182975103147327900
234,0.000497000000000000069624644591370632440430199494585394859
235,0.000491000000000000042367585134650553868596034590154886246
236,0.000481000000000000032232192175712937043385863944422453642
237,0.000478999999999999987853466221210396724927704781293869019
238,0.000473999999999999982785769741741588312322619458427652717
239,0.000469999999999999999907436239524050058946613717125728726
240,0.000466000000000000017029102737306511805570607975823804736
241,0.000462000000000000034150769235088973552194602234521880746
242,0.000460999999999999959021847054443932201195366360479965806
243,0.000456999999999999976143513552226393947819360619178041816
244,0.000454999999999999984704346801117624821131357748527079821
245,0.000452999999999999993265180050008855694443354877876117826
246,0.000451999999999999971075817072757585535214275296311825514
247,0.000447999999999999988197483570540047281838269555009901524
248,0.000444000000000000005319150068322509028462263813707977533
249,0.000438000000000000031001649814996201648398255201755091548
250,0.000437000000000000008812286837744931489169175620190799236
251,0.000433999999999999995183757109384892203252093167975544930
252,0.000433999999999999995183757109384892203252093167975544930
253,0.000433999999999999995183757109384892203252093167975544930
254,0.000432000000000000003744590358276123076564090297324582934
255,0.000425999999999999976487530901556044504729925392894074321
256,0.000423999999999999985048364150447275378041922522243112326
257,0.000420999999999999971419834422087236092124840070027858019
258,0.000414999999999999997102334168760928712060831458074972034
259,0.000411000000000000014224000666543390458684825716773048043
260,0.000401000000000000004088607707605773633474655071040615439
261,0.000400000000000000034838803933748274666015731781953945756
262,0.000399000000000000012649440956497004506786652200389653444
263,0.000397000000000000021210274205388235380098649329738691449
264,0.000397000000000000021210274205388235380098649329738691449
265,0.000392999999999999985392381499776925934952487295959144831
266,0.000389999999999999971763851771416886649035404843743890524
267,0.000386999999999999958135322043056847363118322391528636217
268,0.000382000000000000006007184766981810142283393361140042543
269,0.000380000000000000014568018015873041015595390490489080548
270,0.000377000000000000000939488287513001729678308038273826241
271,0.000371999999999999995871791808044193317073222715407609940
272,0.000366999999999999990804095328575384904468137392541393638
273,0.000366000000000000021554291554717885937009214103454723954
274,0.000363000000000000007925761826357846651092131651239469647
275,0.000361000000000000016486595075249077524404128780588507652
276,0.000354999999999999989229535618528998952569963876157999039
277,0.000354999999999999989229535618528998952569963876157999039
278,0.000353999999999999967040172641277728793340884294593706727
279,0.000349000000000000014912035365202691572505955264205113053
280,0.000342999999999999987654975908482613000671790359774604440
281,0.000339000000000000004776642406265074747295784618472680449
282,0.000335999999999999991148112677905035461378702166257426143
283,0.000333999999999999999708945926796266334690699295606464148
284,0.000333000000000000030459142152938767367231776006519794464
285,0.000330000000000000016830612424578728081314693554304540157
286,0.000328000000000000025391445673469958954626690683653578162
287,0.000324999999999999958823356741716148476939451938960701227
288,0.000324999999999999958823356741716148476939451938960701227
289,0.000323999999999999989573552967858649509480528649874031544
290,0.000323999999999999989573552967858649509480528649874031544
291,0.000323999999999999989573552967858649509480528649874031544
292,0.000320999999999999975945023239498610223563446197658777237
293,0.000317999999999999962316493511138570937646363745443522930
294,0.000313999999999999979438160008921032684270358004141598940
295,0.000313999999999999979438160008921032684270358004141598940
296,0.000311999999999999987998993257812263557582355133490636945
297,0.000311000000000000018749189483954764590123431844403967261
298,0.000308999999999999974370463529452224271665272681275382638
299,0.000308000000000000005120659755594725304206349392188712955
300,0.000304999999999999991492130027234686018289266939973458648
301,0.000304000000000000022242326253377187050830343650886788964
302,0.000301000000000000008613796525017147764913261198671534657
303,0.000299999999999999986424433547765877605684181617107242346
304,0.000299000000000000017174629773908378638225258328020572662
305,0.000297000000000000025735463022799609511537255457369610667
306,0.000296000000000000003546100045548339352308175875805318356
307,0.000294000000000000012106933294439570225620173005154356360
308,0.000291000000000000051417962769473302131473246845416724682
309,0.000288999999999999954099677611576990621244931389810517430
310,0.000288999999999999954099677611576990621244931389810517430
311,0.000286999999999999962660510860468221494556928519159555435
312,0.000284999999999999971221344109359452367868925648508593440
313,0.000282999999999999979782177358250683241180922777857631445
314,0.000279999999999999966153647629890643955263840325642377138
315,0.000275999999999999983275314127673105701887834584340453148
316,0.000273000000000000022586343602706837607740908424602821469
317,0.000270999999999999978207617648204297289282749261474236846
318,0.000268999999999999986768450897095528162594746390823274851
319,0.000266000000000000026079480372129260068447820231085643172
320,0.000263000000000000012450950643769220782530737778870388865
321,0.000262000000000000043201146869911721815071814489783719182
322,0.000261000000000000021011783892660451655842734908219426870
323,0.000257000000000000038133450390442913402466729166917502880
324,0.000253999999999999971565361458689102924779490422224625945
325,0.000250999999999999957936831730329063638862407970009371638
326,0.000250999999999999957936831730329063638862407970009371638
327,0.000248999999999999966497664979220294512174405099358409643
328,0.000247999999999999997247861205362795544715481810271739960
329,0.000246000000000000005808694454254026418027478939620777965
330,0.000246000000000000005808694454254026418027478939620777965
331,0.000242999999999999992180164725893987132110396487405523658
332,0.000242999999999999992180164725893987132110396487405523658
333,0.000242000000000000022930360952036488164651473198318853974
334,0.000242000000000000022930360952036488164651473198318853974
335,0.000241000000000000000740997974785218005422393616754561663
336,0.000238000000000000013582247848122064315390389310778118670
337,0.000235999999999999995673301495316409592817308293888345361
338,0.000234000000000000004234134744207640466129305423237383366
339,0.000233000000000000008514551368653255902785303987911902368
340,0.000232000000000000012794967993098871339441302552586421371
341,0.000226999999999999981257491911933177330951139083481393754
342,0.000224999999999999989818325160824408204263136212830431759
343,0.000222999999999999998379158409715639077575133342179469764
344,0.000219000000000000015500824907498100824199127600877545774
345,0.000214000000000000010433128428029292411594042278011329472
346,0.000212999999999999988243765450778022252364962696447037160
347,0.000210999999999999996804598699669253125676959825796075165
348,0.000210000000000000001085015324114868562332958390470594168
349,0.000205999999999999991736902220200444713071874502929858863
350,0.000204000000000000000297735469091675586383871632278896868
351,0.000197999999999999999510455614068482610434784874087199569
352,0.000197000000000000003790872238514098047090783438761718571
353,0.000193999999999999990162342510154058761173700986546464264
354,0.000190000000000000007284009007936520507797695245244540274
355,0.000187999999999999989375062655130865785224614228354766965
356,0.000187999999999999989375062655130865785224614228354766965
357,0.000185999999999999997935895904022096658536611357703804970
358,0.000185000000000000002216312528467712095192609922378323972
359,0.000184000000000000006496729152913327531848608487052842975
360,0.000182000000000000015057562401804558405160605616401880980
361,0.000180000000000000023618395650695789278472602745750918984
362,0.000178999999999999974959253071747633523358445017947815359
363,0.000177999999999999979239669696193248960014443582622334361
364,0.000177999999999999979239669696193248960014443582622334361
365,0.000175999999999999987800502945084479833326440711971372366
366,0.000174999999999999992080919569530095269982439276645891368
367,0.000173000000000000000641752818421326143294436405994929373
368,0.000172000000000000004922169442866941579950434970669448376
369,0.000171000000000000009202586067312557016606433535343967378
370,0.000167999999999999995574056338952517730689351083128713071
371,0.000167999999999999995574056338952517730689351083128713071
372,0.000165000000000000008415306212289364040657346777152270079
373,0.000160999999999999999067193108374940191396262889611534774
374,0.000160000000000000003347609732820555628052261454286053777
375,0.000160000000000000003347609732820555628052261454286053777
376,0.000157999999999999985438663380014900905479180437396280468
377,0.000155999999999999993999496628906131778791177566745318472
378,0.000155999999999999993999496628906131778791177566745318472
379,0.000155999999999999993999496628906131778791177566745318472
380,0.000154999999999999998279913253351747215447176131419837475
381,0.000153000000000000006840746502242978088759173260768875480
382,0.000153000000000000006840746502242978088759173260768875480
383,0.000152000000000000011121163126688593525415171825443394482
384,0.000152000000000000011121163126688593525415171825443394482
385,0.000151000000000000015401579751134208962071170390117913485
386,0.000151000000000000015401579751134208962071170390117913485
387,0.000148999999999999997492633398328554239498089373228140175
388,0.000148000000000000001773050022774169676154087937902659178
389,0.000146000000000000010333883271665400549466085067251697183
390,0.000146000000000000010333883271665400549466085067251697183
391,0.000146000000000000010333883271665400549466085067251697183
392,0.000146000000000000010333883271665400549466085067251697183
393,0.000143999999999999992424936918859745826893004050361923873
394,0.000142999999999999996705353543305361263549002615036442876
395,0.000141000000000000005266186792196592136860999744385480881
396,0.000138999999999999987357240439390937414287918727495707572
397,0.000137999999999999991637657063836552850943917292170226574
398,0.000136000000000000000198490312727783724255914421519264579
399,0.000133000000000000013039740186064630034223910115542821586
400,0.000131000000000000021600573434955860907535907244891859591
401,0.000129999999999999999411210457704590748306827663327567279
402,0.000126999999999999985782680729344551462389745211112312973
403,0.000125999999999999990063097353790166899045743775786831975
404,0.000123999999999999998623930602681397772357740905135869980
405,0.000123000000000000002904347227127013209013739469810388982
406,0.000123000000000000002904347227127013209013739469810388982
407,0.000122000000000000007184763851572628645669738034484907985
408,0.000121000000000000011465180476018244082325736599159426987
409,0.000120000000000000015745597100463859518981735163833945990
410,0.000119000000000000006791123924061032157695194655389059335
411,0.000116000000000000006397483996549435669720651276293210685
412,0.000116000000000000006397483996549435669720651276293210685
413,0.000114999999999999997443010820146608308434110767848324031
414,0.000114000000000000001723427444592223745090109332522843033
415,0.000111999999999999997049370892635011820459567388752475381
416,0.000111000000000000001329787517080627257115565953426994383
417,0.000108000000000000000936147589569030769141022574331145734
418,0.000108000000000000000936147589569030769141022574331145734
419,0.000105999999999999996262091037611818844510480630560778081
420,0.000105000000000000000542507662057434281166479195235297084
421,0.000103999999999999991588034485654606919879938686790410429
422,0.000103999999999999991588034485654606919879938686790410429
423,0.000103999999999999991588034485654606919879938686790410429
424,0.000103999999999999991588034485654606919879938686790410429
425,0.000102000000000000000148867734545837793191935816139448434
426,0.000102000000000000000148867734545837793191935816139448434
427,0.000101000000000000004429284358991453229847934380813967437
428,0.000100000000000000008709700983437068666503932945488486439
429,0.000100000000000000008709700983437068666503932945488486439
430,0.000098999999999999999755227807034241305217392437043599784
431,0.000095999999999999999361587879522644817242849057947751135
432,0.000095999999999999999361587879522644817242849057947751135
433,0.000095000000000000003642004503968260253898847622622270137
434,0.000093999999999999994687531327565432892612307114177383482
435,0.000092999999999999998967947952011048329268305678851902485
436,0.000092000000000000003248364576456663765924304243526421487
437,0.000092000000000000003248364576456663765924304243526421487
438,0.000088999999999999989619834848096624480007221791311167181
439,0.000087999999999999993900251472542239916663220355985686183
440,0.000087999999999999993900251472542239916663220355985686183
441,0.000086999999999999998180668096987855353319218920660205185
442,0.000083999999999999997787028169476258865344675541564356536
443,0.000083000000000000002067444793921874302000674106238875538
444,0.000083000000000000002067444793921874302000674106238875538
445,0.000080999999999999997393388241964662377370132162468507886
446,0.000080999999999999997393388241964662377370132162468507886
447,0.000080999999999999997393388241964662377370132162468507886
448,0.000080999999999999997393388241964662377370132162468507886
449,0.000080000000000000001673804866410277814026130727143026888
450,0.000080000000000000001673804866410277814026130727143026888
451,0.000080000000000000001673804866410277814026130727143026888
452,0.000080000000000000001673804866410277814026130727143026888
453,0.000080000000000000001673804866410277814026130727143026888
454,0.000078999999999999992719331690007450452739590218698140234
455,0.000078999999999999992719331690007450452739590218698140234
456,0.000077999999999999996999748314453065889395588783372659236
457,0.000077999999999999996999748314453065889395588783372659236
458,0.000076000000000000005560581563344296762707585912721697241
459,0.000074999999999999996606108386941469401421045404276810586
460,0.000074000000000000000886525011387084838077043968951329589
461,0.000074000000000000000886525011387084838077043968951329589
462,0.000074000000000000000886525011387084838077043968951329589
463,0.000074000000000000000886525011387084838077043968951329589
464,0.000073000000000000005166941635832700274733042533625848591
465,0.000071999999999999996212468459429872913446502025180961937
466,0.000071999999999999996212468459429872913446502025180961937
467,0.000071000000000000000492885083875488350102500589855480939
468,0.000069999999999999991538411907472660988815960081410594285
469,0.000069999999999999991538411907472660988815960081410594285
470,0.000068000000000000000099245156363891862127957210759632289
471,0.000067000000000000004379661780809507298783955775434151292
472,0.000067000000000000004379661780809507298783955775434151292
473,0.000064999999999999999705605228852295374153413831663783640
474,0.000064999999999999999705605228852295374153413831663783640
475,0.000063999999999999990751132052449468012866873323218896985
476,0.000062999999999999995031548676895083449522871887893415987
477,0.000062999999999999995031548676895083449522871887893415987
478,0.000062999999999999995031548676895083449522871887893415987
479,0.000062999999999999995031548676895083449522871887893415987
480,0.000062999999999999995031548676895083449522871887893415987
481,0.000060000000000000007872798550231929759490867581916972995
482,0.000058999999999999998918325373829102398204327073472086340
483,0.000058999999999999998918325373829102398204327073472086340
484,0.000058999999999999998918325373829102398204327073472086340
485,0.000058999999999999998918325373829102398204327073472086340
486,0.000058000000000000003198741998274717834860325638146605343
487,0.000057000000000000000861713722296111872545054666261421517
488,0.000055999999999999998524685446317505910229783694376237690
489,0.000055999999999999998524685446317505910229783694376237690
490,0.000055999999999999998524685446317505910229783694376237690
491,0.000055000000000000002805102070763121346885782259050756693
492,0.000055000000000000002805102070763121346885782259050756693
493,0.000055000000000000002805102070763121346885782259050756693
494,0.000055000000000000002805102070763121346885782259050756693
495,0.000055000000000000002805102070763121346885782259050756693
496,0.000054000000000000000468073794784515384570511287165572867
497,0.000054000000000000000468073794784515384570511287165572867
498,0.000052999999999999998131045518805909422255240315280389041
499,0.000052999999999999998131045518805909422255240315280389041
500,0.000052999999999999998131045518805909422255240315280389041
501,0.000052999999999999998131045518805909422255240315280389041
502,0.000052999999999999998131045518805909422255240315280389041
503,0.000051999999999999995794017242827303459939969343395205215
504,0.000051999999999999995794017242827303459939969343395205215
505,0.000051999999999999995794017242827303459939969343395205215
506,0.000051999999999999995794017242827303459939969343395205215
507,0.000051999999999999995794017242827303459939969343395205215
508,0.000051999999999999995794017242827303459939969343395205215
509,0.000051999999999999995794017242827303459939969343395205215
510,0.000051000000000000000074433867272918896595967908069724217
511,0.000048999999999999995400377315315706971965425964299356565
512,0.000048999999999999995400377315315706971965425964299356565
513,0.000047999999999999999680793939761322408621424528973875567
514,0.000047999999999999999680793939761322408621424528973875567
515,0.000047999999999999999680793939761322408621424528973875567
516,0.000047999999999999999680793939761322408621424528973875567
517,0.000046999999999999997343765663782716446306153557088691741
518,0.000046999999999999997343765663782716446306153557088691741
519,0.000046000000000000001624182288228331882962152121763210744
520,0.000046000000000000001624182288228331882962152121763210744
521,0.000045000000000000005904598912673947319618150686437729746
522,0.000043000000000000001230542360716735394987608742667362094
523,0.000041999999999999998893514084738129432672337770782178268
524,0.000041999999999999998893514084738129432672337770782178268
525,0.000040000000000000000836902433205138907013065363571513444
526,0.000040000000000000000836902433205138907013065363571513444
527,0.000040000000000000000836902433205138907013065363571513444
528,0.000038999999999999998499874157226532944697794391686329618
529,0.000038999999999999998499874157226532944697794391686329618
530,0.000038999999999999998499874157226532944697794391686329618
531,0.000038999999999999998499874157226532944697794391686329618
532,0.000038000000000000002780290781672148381353792956360848621
533,0.000038000000000000002780290781672148381353792956360848621
534,0.000037000000000000000443262505693542419038521984475664794
535,0.000035999999999999998106234229714936456723251012590480968
536,0.000035999999999999998106234229714936456723251012590480968
537,0.000035999999999999998106234229714936456723251012590480968
538,0.000035999999999999998106234229714936456723251012590480968
539,0.000034999999999999995769205953736330494407980040705297142
540,0.000034000000000000000049622578181945931063978605379816145
541,0.000033000000000000004330039202627561367719977170054335147
542,0.000033000000000000004330039202627561367719977170054335147
543,0.000033000000000000004330039202627561367719977170054335147
544,0.000033000000000000004330039202627561367719977170054335147
545,0.000031999999999999995375566026224734006433436661609448493
546,0.000031999999999999995375566026224734006433436661609448493
547,0.000031999999999999995375566026224734006433436661609448493
548,0.000031999999999999995375566026224734006433436661609448493
549,0.000030999999999999999655982650670349443089435226283967495
550,0.000030999999999999999655982650670349443089435226283967495
551,0.000030999999999999999655982650670349443089435226283967495
552,0.000029000000000000001599370999137358917430162819073302671
553,0.000027999999999999999262342723158752955114891847188118845
554,0.000027999999999999999262342723158752955114891847188118845
555,0.000027999999999999999262342723158752955114891847188118845
556,0.000027000000000000000234036897392257692285255643582786433
557,0.000027000000000000000234036897392257692285255643582786433
558,0.000027000000000000000234036897392257692285255643582786433
559,0.000027000000000000000234036897392257692285255643582786433
560,0.000027000000000000000234036897392257692285255643582786433
561,0.000025999999999999997897008621413651729969984671697602607
562,0.000025000000000000002177425245859267166625983236372121610
563,0.000025000000000000002177425245859267166625983236372121610
564,0.000025000000000000002177425245859267166625983236372121610
565,0.000025000000000000002177425245859267166625983236372121610
566,0.000025000000000000002177425245859267166625983236372121610
567,0.000025000000000000002177425245859267166625983236372121610
568,0.000025000000000000002177425245859267166625983236372121610
569,0.000025000000000000002177425245859267166625983236372121610
570,0.000025000000000000002177425245859267166625983236372121610
571,0.000025000000000000002177425245859267166625983236372121610
572,0.000025000000000000002177425245859267166625983236372121610
573,0.000025000000000000002177425245859267166625983236372121610
574,0.000025000000000000002177425245859267166625983236372121610
575,0.000025000000000000002177425245859267166625983236372121610
576,0.000025000000000000002177425245859267166625983236372121610
577,0.000025000000000000002177425245859267166625983236372121610
578,0.000023000000000000000812091144114165941481076060881605372
579,0.000023000000000000000812091144114165941481076060881605372
580,0.000021999999999999998475062868135559979165805088996421546
581,0.000021999999999999998475062868135559979165805088996421546
582,0.000021999999999999998475062868135559979165805088996421546
