i,|B_i|/n
105,0.001741499999999999970427626803937126709342919639311730862
106,0.001717000000000000035593164700309376513587267254479229450
107,0.001693499999999999964129387963751582901750225573778152466
108,0.001673999999999999981423063136198869926829502219334244728
109,0.001654000000000000172910514031898721043489786097779870033
110,0.001628000000000000125382668657303408821235279901884496212
111,0.001611500000000000156304873558110735132231638999655842781
112,0.001596500000000000088162224916310538702646226738579571247
113,0.001575499999999999992762516817790263701226649573072791100
114,0.001553500000000000033992123352200032115888461703434586525
115,0.001533500000000000013721337434324798465468120411969721317
116,0.001512999999999999955886090426127044139548161183483898640
117,0.001497999999999999887743441784326847709962748922407627106
118,0.001483500000000000068923491046424256722957579768262803555
119,0.001467999999999999963216381314301539617872549570165574551
120,0.001452500000000000069267508395753907279868144541978836060
121,0.001438999999999999902060006211346188109700960922054946423
122,0.001423999999999999833917357569545991680115548660978674889
123,0.001409000000000000189291182554895964784691386739723384380
124,0.001391499999999999933326228461483164977607884793542325497
125,0.001379999999999999916376570638365528509439172921702265739
126,0.001365499999999999885798383086887852755353378597646951675
127,0.001352499999999999967913578806377739027766438084654510021
128,0.001341499999999999988528382073582623235097344149835407734
129,0.001326999999999999957950194522104947481011549825780093670
130,0.001311499999999999852243084789982230375926519627682864666
131,0.001301000000000000122180585961084720025837668799795210361
132,0.001288500000000000030102005957322042206669721053913235664
133,0.001276499999999999975587887043881885063001391245052218437
134,0.001263999999999999883509307040119207243833443499170243740
135,0.001249500000000000064689356302216616256828274345025420189
136,0.001235500000000000071675629841061461178242097957991063595
137,0.001217999999999999815710675747648661371158596011810004711
138,0.001203499999999999996890725009746070384153426857665181160
139,0.001194999999999999993569596914988473201901797438040375710
140,0.001184500000000000051748861272515878084732321440242230892
141,0.001173500000000000072363664539720762292063227505423128605
142,0.001165500000000000106606997535285685785311216022819280624
143,0.001154499999999999915463563988915485225561496918089687824
144,0.001147500000000000024835819165125450069808721309527754784
145,0.001137999999999999946385768889722811536557856015861034393
146,0.001129999999999999980629101885287735029805844533257186413
147,0.001120499999999999902179051609885096496554979239590466022
148,0.001114000000000000049115767876417582016301821568049490452
149,0.001107499999999999984294247329374982768968038726598024368
150,0.001101999999999999994601648962977424872633491759188473225
151,0.001095499999999999929780128415934825625299708917737007141
152,0.001084499999999999950394931683139709832630614982917904854
153,0.001077999999999999885573411136097110585296832141466438770
154,0.001067000000000000117946451216877079559708363376557826996
155,0.001060000000000000015560469579511959636874962598085403442
156,0.001045499999999999984982282028034283882789168274030089378
157,0.001033999999999999968032624204916647414620456402190029621
158,0.001025499999999999964711496110159050232368826982565224171
159,0.001015000000000000022890760467686455115199350984767079353
160,0.001008500000000000169827476734218940634946193313226103783
161,0.001001500000000000067441495096853820712112792534753680229
162,0.000995500000000000040184435640133742140278627630323171616
163,0.000985999999999999961734385364731103607027762336656451225
164,0.000982500000000000122299631359623628412691687117330729961
165,0.000970999999999999893591736722930907177442350075580179691
166,0.000965000000000000078092914079785913372688810341060161591
167,0.000958500000000000013271393532743314125355027499608695507
168,0.000949500000000000078264922754450738651144092727918177843
169,0.000944500000000000020257667071588159046768851112574338913
170,0.000938499999999999993000607614868080474934686208143830299
171,0.000928499999999999982865214655930463649724515562411397696
172,0.000922999999999999993172616289532905753389968595001846552
173,0.000914499999999999989851488194775308571138339175377041101
174,0.000909000000000000000158889828377750674803792207967489958
175,0.000903000000000000078780948778445214486509939888492226601
176,0.000895999999999999976394967141080094563676539110019803047
177,0.000888499999999999942323642820179996348883832979481667280
178,0.000881500000000000051695897996389961193131057370919734240
179,0.000874000000000000017624573675489862978338351240381598473
180,0.000867499999999999952803053128447263731004568398930132389
181,0.000858500000000000017796582350154688256793633627239614725
182,0.000851500000000000021289719119577110717500545433722436428
183,0.000843499999999999949653933708354491827208221366163343191
184,0.000836499999999999953147070477776914287915133172646164894
185,0.000829000000000000024954864563664358456662739627063274384
186,0.000825000000000000042076531061446820203286733885761350393
187,0.000818999999999999908940353197939199247912256396375596523
188,0.000814499999999999994376677012186682702576945303007960320
189,0.000805500000000000059370206233894107228366010531317442656
190,0.000798000000000000025298881912994009013573304400779306889
191,0.000795000000000000011670352184633969727656221948564052582
192,0.000790000000000000059542214908558932506821292918175458908
193,0.000782999999999999957156233271193812583987892139703035355
194,0.000779999999999999943527703542833773298070809687487781048
195,0.000773999999999999916270644086113694726236644783057272434
196,0.000767000000000000025642899262323659570483869174495339394
197,0.000761999999999999967635643579461079966108627559151500463
198,0.000757000000000000015507506303386042745273698528762906790
199,0.000754000000000000001878976575026003459356616076547652483
200,0.000748999999999999943871720892163423854981374461203813553
201,0.000747000000000000005372113344448425920063527883030474186
202,0.000741500000000000015679514978050868023728980915620923042
203,0.000736999999999999995236720385510809094853357237298041582
204,0.000729499999999999961165396064610710880060651106759905815
205,0.000723000000000000002222993924355654016267180850263684988
206,0.000719000000000000019344660422138115762891175108961760998
207,0.000715499999999999968151669603455555801474474719725549221
208,0.000711499999999999985273336101238017548098468978423625231
209,0.000706999999999999964830541508697958619222845300100743771
210,0.000703500000000000019516669096802941041346457495819777250
211,0.000699999999999999968323678278120381079929757106583565474
212,0.000693500000000000009381276137865324216136286850087344646
213,0.000690499999999999995752746409505284930219204397872090340
214,0.000687499999999999982124216681145245644302121945656836033
215,0.000681999999999999992431618314747687747967574978247284889
216,0.000677500000000000077867942128995171202632263884879648685
217,0.000676500000000000002739019948350129851633028010837733746
218,0.000670499999999999975481960491630051279798863106407225132
219,0.000667999999999999999417891853592532669381398591212928295
220,0.000662999999999999941410636170729953065006156975869089365
221,0.000658999999999999958532302668512414811630151234567165375
222,0.000654999999999999975653969166294876558254145493265241385
223,0.000652000000000000067904557844722379655877375626005232334
224,0.000647499999999999941582644845394778343461439362727105618
225,0.000641999999999999951890046478997220447126892395317554474
226,0.000635000000000000061262301655207185291374116786755621433
227,0.000630499999999999934940388655879583978958180523477494717
228,0.000625499999999999982812251379804546758123251493088901043
229,0.000622499999999999969183721651444507472206169040873646736
230,0.000617999999999999948740927058904448543330545362550765276
231,0.000614500000000000003427054647009430965454157558269798756
232,0.000612499999999999959048328692506890646995998395141214132
233,0.000606999999999999969355730326109332750661451427731662989
234,0.000603500000000000024041857914214315172785063623450696468
235,0.000599999999999999972848867095531755211368363234214484692
236,0.000597499999999999996784798457494236600950898719020187855
237,0.000592500000000000044656661181419199380115969688631594181
238,0.000588500000000000061778327679201661126739963947329670191
239,0.000587499999999999986649405498556619775740728073287755251
240,0.000585000000000000010585336860519101165323263558093458414
241,0.000581000000000000027707003358301562911947257816791534424
242,0.000577999999999999908199355223153981242489862779621034861
243,0.000573999999999999925321021720936442989113857038319110870
244,0.000569500000000000010757345535183926443778545944951474667
245,0.000565999999999999959564354716501366482361845555715262890
246,0.000563499999999999983500286078463847871944381040520966053
247,0.000561000000000000007436217440426329261526916525326669216
248,0.000559000000000000068936609892711331326609069947153329849
249,0.000554499999999999942614696893383730014193133683875203133
250,0.000546999999999999908543372572483631799400427553337067366
251,0.000543500000000000069108618567376156605064352334011346102
252,0.000540499999999999949600970432228574935606957296840846539
253,0.000536499999999999966722636930011036682230951555538922548
254,0.000534500000000000028223029382296038747313104977365583181
255,0.000530000000000000007780234789755979818437481299042701721
256,0.000529499999999999970215773699433459142937863362021744251
257,0.000524999999999999949772979106893400214062239683698862791
258,0.000520999999999999966894645604675861960686233942396938801
259,0.000518499999999999990830576966638343350268769427202641964
260,0.000515499999999999977202047238278304064351686974987387657
261,0.000513499999999999932823321283775763745893527811858803034
262,0.000513000000000000001137978600240785453934222459793090820
263,0.000510500000000000025073909962203266843516757944598793983
264,0.000509000000000000018259645098023247200558216718491166830
265,0.000504499999999999997816850505483188271682593040168285370
266,0.000503999999999999960252389415160667596182975103147327900
267,0.000501999999999999915873663460658127277724815940018743277
268,0.000498500000000000076438909455550652083388740720693022013
269,0.000496500000000000032060183501048111764930581557564437389
270,0.000492999999999999980867192682365551803513881168328225613
271,0.000489500000000000035553320270470534225637493364047259092
272,0.000487499999999999991174594315967993907179334200918674469
273,0.000484499999999999977546064587607954621262251748703420162
274,0.000481000000000000032232192175712937043385863944422453642
275,0.000478000000000000018603662447352897757468781492207199335
276,0.000475000000000000004975132718992858471551699039991945028
277,0.000473000000000000013535965967884089344863696169340983033
278,0.000471500000000000006721701103704069701905154943233355880
279,0.000469499999999999962342975149201529383446995780104771256
280,0.000468499999999999993093171375344030415988072491018101573
281,0.000466500000000000001654004624235261289300069620367139578
282,0.000464500000000000010214837873126492162612066749716177583
283,0.000462500000000000018775671122017723035924063879065215588
284,0.000460500000000000027336504370908953909236061008414253592
285,0.000458999999999999967582680303335163074507363489829003811
286,0.000456000000000000006893709778368894980360437330091372132
287,0.000452999999999999993265180050008855694443354877876117826
288,0.000450500000000000017201111411971337084025890362681820989
289,0.000447500000000000003572581683611297798108807910466566682
290,0.000444999999999999974568953842180007995921187102794647217
291,0.000443499999999999967754688977999988352962645876687020063
292,0.000440999999999999991690620339962469742545181361492723227
293,0.000439000000000000000251453588853700615857178490841761231
294,0.000436000000000000039562483063887432521710252331104129553
295,0.000433999999999999995183757109384892203252093167975544930
296,0.000432000000000000003744590358276123076564090297324582934
297,0.000430000000000000012305423607167353949876087426673620939
298,0.000426999999999999998676893878807314663959004974458366632
299,0.000424500000000000022612825240769796053541540459264069796
300,0.000422999999999999962859001173196005218812842940678820014
301,0.000420499999999999986794932535158486608395378425484523177
302,0.000419500000000000017545128761300987640936455136397853494
303,0.000416999999999999988541500919869697838748834328725934029
304,0.000413500000000000043227628507974680260872446524444967508
305,0.000411000000000000014224000666543390458684825716773048043
306,0.000408499999999999985220372825112100656497204909101128578
307,0.000407000000000000031345667164325852205308819975471124053
308,0.000404000000000000017717137435965812919391737523255869746
309,0.000401000000000000004088607707605773633474655071040615439
310,0.000398000000000000043399637182639505539327728911302983761
311,0.000395000000000000029771107454279466253410646459087729454
312,0.000394499999999999992206646363956945577911028522066771984
313,0.000391499999999999978578116635596906291993946069851517677
314,0.000389000000000000002514047997559387681576481554657220840
315,0.000387499999999999995699783133379368038617940328549593687
316,0.000385999999999999988885518269199348395659399102441966534
317,0.000383500000000000012821449631161829785241934587247669697
318,0.000382999999999999975256988540839309109742316650226712227
319,0.000382999999999999975256988540839309109742316650226712227
320,0.000382000000000000006007184766981810142283393361140042543
321,0.000380499999999999999192919902801790499324852135032415390
322,0.000378500000000000007753753151693021372636849264381453395
323,0.000373999999999999987310958559152962443761225586058571935
324,0.000371999999999999995871791808044193317073222715407609940
325,0.000370499999999999989057526943864173674114681489299982786
326,0.000368000000000000012993458305826655063697216974105685949
327,0.000366000000000000021554291554717885937009214103454723954
328,0.000365499999999999983989830464395365261509596166433766484
329,0.000364500000000000014740026690537866294050672877347096801
330,0.000363499999999999992550663713286596134821593295782804489
331,0.000363000000000000007925761826357846651092131651239469647
332,0.000360499999999999978922133984926556848904510843567550182
333,0.000357500000000000018233163459960288754757584683829918504
334,0.000356499999999999996043800482709018595528505102265626192
335,0.000355999999999999958479339392386497920028887165244668722
336,0.000354999999999999989229535618528998952569963876157999039
337,0.000353999999999999967040172641277728793340884294593706727
338,0.000352999999999999997790368867420229825881961005507037044
339,0.000352500000000000013165466980491480342152499360963702202
340,0.000351499999999999990976104003240210182923419779399409890
341,0.000349000000000000014912035365202691572505955264205113053
342,0.000347500000000000008097770501022671929547414038097485900
343,0.000346999999999999970533309410700151254047796101076528430
344,0.000346000000000000001283505636842652286588872811989858747
345,0.000344000000000000009844338885733883159900869941338896751
346,0.000343500000000000025219436998805133676171408296795561910
347,0.000340000000000000026966005383516344906524864200036972761
348,0.000337999999999999982587279429013804588066705036908388138
349,0.000335999999999999991148112677905035461378702166257426143
350,0.000334499999999999984333847813725015818420160940149798989
351,0.000332000000000000008269779175687497208002696424955502152
352,0.000330500000000000001455514311507477565044155198847874999
353,0.000328000000000000025391445673469958954626690683653578162
354,0.000327000000000000003202082696218688795397611102089285851
355,0.000326000000000000033952278922361189827938687813002616167
356,0.000323999999999999989573552967858649509480528649874031544
357,0.000323500000000000004948651080929900025751067005330696702
358,0.000322999999999999967384189990607379350251449068309739232
359,0.000320499999999999991320121352569860739833984553115442395
360,0.000318499999999999999880954601461091613145981682464480400
361,0.000316999999999999993066689737281071970187440456356853247
362,0.000315999999999999970877326760029801810958360874792560935
363,0.000314500000000000017002621099243553359769975941162556410
364,0.000313000000000000010188356235063533716811434715054929256
365,0.000311500000000000003374091370883514073852893488947302103
366,0.000310500000000000034124287597026015106393970199860632420
367,0.000309500000000000011934924619774744947164890618296340108
368,0.000308999999999999974370463529452224271665272681275382638
369,0.000307499999999999967556198665272204628706731455167755485
370,0.000306000000000000013681493004485956177518346521537750959
371,0.000304999999999999991492130027234686018289266939973458648
372,0.000304000000000000022242326253377187050830343650886788964
373,0.000303000000000000000052963276125916891601264069322496653
374,0.000302000000000000030803159502268417924142340780235826969
375,0.000299500000000000001799531660837128121954719972563907504
376,0.000299000000000000017174629773908378638225258328020572662
377,0.000297500000000000010360364909728358995266717101912945509
378,0.000295500000000000018921198158619589868578714231261983514
379,0.000294499999999999996731835181368319709349634649697691202
380,0.000293499999999999974542472204117049550120555068133398890
381,0.000292500000000000005292668430259550582661631779046729207
382,0.000292500000000000005292668430259550582661631779046729207
383,0.000292000000000000020667766543330801098932170134503394365
384,0.000290500000000000013853501679150781455973628908395767212
385,0.000288999999999999954099677611576990621244931389810517430
386,0.000288500000000000022414334928042012329285626037744805217
387,0.000286500000000000030975168176933243202597623167093843222
388,0.000285500000000000008785805199681973043368543585529550910
389,0.000284499999999999986596442222430702884139464003965258598
390,0.000284000000000000001971540335501953400410002359421923757
391,0.000283500000000000017346638448573203916680540714878588915
392,0.000283500000000000017346638448573203916680540714878588915
393,0.000282000000000000010532373584393184273721999488770961761
394,0.000281500000000000025907471697464434789992537844227626920
395,0.000279500000000000034468304946355665663304534973576664925
396,0.000277000000000000005464677104924375861116914165904745460
397,0.000276500000000000020839775217995626377387452521361410618
398,0.000275999999999999983275314127673105701887834584340453148
399,0.000275000000000000014025510353815606734428911295253783464
400,0.000273999999999999991836147376564336575199831713689491153
401,0.000273000000000000022586343602706837607740908424602821469
402,0.000272000000000000000396980625455567448511828843038529158
403,0.000270499999999999993582715761275547805553287616930902004
404,0.000269499999999999971393352784024277646324208035366609693
405,0.000268500000000000002143549010166778678865284746279940009
406,0.000267499999999999979954186032915508519636205164715647697
407,0.000266000000000000026079480372129260068447820231085643172
408,0.000265000000000000003890117394877989909218740649521350861
409,0.000264000000000000034640313621020490941759817360434681177
410,0.000263000000000000012450950643769220782530737778870388865
411,0.000260499999999999983447322802337930980343116971198469400
412,0.000258499999999999992008156051229161853655114100547507405
413,0.000257500000000000022758352277371662886196190811460837722
414,0.000257500000000000022758352277371662886196190811460837722
415,0.000255499999999999978379626322869122567738031648332253098
416,0.000253999999999999971565361458689102924779490422224625945
417,0.000250500000000000026251489046794085346903102617943659425
418,0.000248999999999999966497664979220294512174405099358409643
419,0.000247500000000000012622959318434046060986020165728405118
420,0.000245500000000000021183792567325276934298017295077443123
421,0.000243500000000000029744625816216507807610014424426481128
422,0.000242500000000000007555262838965237648380934842862188816
423,0.000240500000000000016116096087856468521692931972211226821
424,0.000240000000000000031491194200927719037963470327667891979
425,0.000239499999999999993926733110605198362463852390646934509
426,0.000239000000000000009301831223676448878734390746103599668
427,0.000237500000000000002487566359496429235775849519995972514
428,0.000236999999999999991392884870870794156161309729213826358
429,0.000235500000000000011048399608387660109087846649345010519
430,0.000234000000000000004234134744207640466129305423237383366
431,0.000234000000000000004234134744207640466129305423237383366
432,0.000233500000000000019609232857278890982399843778694048524
433,0.000233500000000000019609232857278890982399843778694048524
434,0.000233000000000000008514551368653255902785303987911902368
435,0.000232000000000000012794967993098871339441302552586421371
436,0.000232000000000000012794967993098871339441302552586421371
437,0.000231500000000000001700286504473236259826762761804275215
438,0.000229999999999999994886021640293216616868221535696648061
439,0.000229999999999999994886021640293216616868221535696648061
440,0.000229999999999999994886021640293216616868221535696648061
441,0.000228999999999999999166438264738832053524220100371167064
442,0.000228000000000000003446854889184447490180218665045686066
443,0.000226499999999999996632590025004427847221677438938058913
444,0.000225999999999999985537908536378792767607137648155912757
445,0.000224500000000000005193423273895658720533674568287096918
446,0.000222999999999999998379158409715639077575133342179469764
447,0.000222499999999999987284476921090003997960593551397323608
448,0.000221000000000000006939991658606869950887130471528507769
449,0.000220000000000000011220408283052485387543129036203026772
450,0.000220000000000000011220408283052485387543129036203026772
451,0.000219000000000000015500824907498100824199127600877545774
452,0.000216999999999999997591878554692446101626046583987772465
453,0.000214500000000000021527809916654927491208582068793475628
454,0.000213499999999999999338446939403657331979502487229183316
455,0.000213499999999999999338446939403657331979502487229183316
456,0.000211999999999999992524182075223637689020961261121556163
457,0.000210999999999999996804598699669253125676959825796075165
458,0.000210999999999999996804598699669253125676959825796075165
459,0.000209000000000000005365431948560483998988956955145113170
460,0.000208499999999999994270750459934848919374417164362967014
461,0.000207499999999999998551167084380464356030415729037486017
462,0.000205500000000000007112000333271695229342412858386524022
463,0.000204000000000000000297735469091675586383871632278896868
464,0.000202499999999999993483470604911655943425330406171269715
465,0.000200500000000000002044303853802886816737327535520307720
466,0.000199000000000000021699818591319752769663864455651491880
467,0.000199000000000000021699818591319752769663864455651491880
468,0.000199000000000000021699818591319752769663864455651491880
469,0.000197999999999999999510455614068482610434784874087199569
470,0.000197500000000000014885553727139733126705323229543864727
471,0.000195999999999999981601509261262827887861703857197426260
472,0.000195499999999999996976607374334078404132242212654091418
473,0.000194500000000000001257023998779693840788240777328610420
474,0.000193999999999999990162342510154058761173700986546464264
475,0.000192499999999999983348077645974039118215159760438837111
476,0.000191499999999999987628494270419654554871158325113356113
477,0.000190499999999999991908910894865269991527156889787875116
478,0.000189499999999999996189327519310885428183155454462394118
479,0.000187999999999999989375062655130865785224614228354766965
480,0.000187500000000000004750160768202116301495152583811432123
481,0.000187500000000000004750160768202116301495152583811432123
482,0.000186500000000000009030577392647731738151151148485951126
483,0.000185999999999999997935895904022096658536611357703804970
484,0.000185000000000000002216312528467712095192609922378323972
485,0.000184000000000000006496729152913327531848608487052842975
486,0.000183499999999999995402047664287692452234068696270696819
487,0.000183499999999999995402047664287692452234068696270696819
488,0.000183000000000000010777145777358942968504607051727361977
489,0.000181000000000000019337979026250173841816604181076399982
490,0.000181000000000000019337979026250173841816604181076399982
491,0.000181000000000000019337979026250173841816604181076399982
492,0.000180500000000000008243297537624538762202064390294253826
493,0.000180000000000000023618395650695789278472602745750918984
494,0.000179499999999999986053934560373268602972984808729961514
495,0.000179499999999999986053934560373268602972984808729961514
496,0.000178499999999999990334351184818884039628983373404480517
497,0.000176999999999999983520086320638864396670442147296853364
498,0.000175999999999999987800502945084479833326440711971372366
499,0.000175999999999999987800502945084479833326440711971372366
500,0.000175500000000000003175601058155730349596979067428037524
501,0.000175500000000000003175601058155730349596979067428037524
502,0.000173999999999999996361336193975710706638437841320410371
503,0.000172000000000000004922169442866941579950434970669448376
504,0.000170499999999999998107904578686921936991893744561821222
505,0.000169500000000000002388321203132537373647892309236340225
506,0.000168500000000000006668737827578152810303890873910859227
507,0.000166999999999999999854472963398133167345349647803232074
508,0.000166500000000000015229571076469383683615888003259897232
509,0.000165000000000000008415306212289364040657346777152270079
510,0.000164000000000000012695722836734979477313345341826789081
511,0.000164000000000000012695722836734979477313345341826789081
512,0.000161999999999999994786776483929324754740264324937015772
513,0.000161499999999999983692094995303689675125724534154869616
514,0.000160999999999999999067193108374940191396262889611534774
515,0.000159499999999999992252928244194920548437721663503907621
516,0.000158499999999999996533344868640535985093720228178426623
517,0.000157999999999999985438663380014900905479180437396280468
518,0.000156999999999999989719080004460516342135179002070799470
519,0.000156999999999999989719080004460516342135179002070799470
520,0.000155500000000000009374594741977382295061715922201983631
521,0.000155500000000000009374594741977382295061715922201983631
522,0.000155500000000000009374594741977382295061715922201983631
523,0.000154499999999999987185231764726112135832636340637691319
524,0.000154499999999999987185231764726112135832636340637691319
525,0.000153499999999999991465648389171727572488634905312210321
526,0.000152000000000000011121163126688593525415171825443394482
527,0.000152000000000000011121163126688593525415171825443394482
528,0.000151000000000000015401579751134208962071170390117913485
529,0.000150500000000000004306898262508573882456630599335767329
530,0.000150500000000000004306898262508573882456630599335767329
531,0.000148999999999999997492633398328554239498089373228140175
532,0.000148999999999999997492633398328554239498089373228140175
533,0.000148500000000000012867731511399804755768627728684805334
534,0.000147500000000000017148148135845420192424626293359324336
535,0.000146500000000000021428564760291035629080624858033843338
536,0.000144999999999999988144520294414130390237005485687404871
537,0.000144499999999999977049838805788495310622465694905258715
538,0.000144499999999999977049838805788495310622465694905258715
539,0.000144499999999999977049838805788495310622465694905258715
540,0.000143499999999999981330255430234110747278464259579777718
541,0.000142499999999999985610672054679726183934462824254296720
542,0.000142000000000000000985770167750976700205001179710961878
543,0.000140499999999999994171505303570957057246459953603334725
544,0.000140499999999999994171505303570957057246459953603334725
545,0.000140499999999999994171505303570957057246459953603334725
546,0.000139999999999999983076823814945321977631920162821188569
547,0.000139499999999999998451921928016572493902458518277853727
548,0.000139499999999999998451921928016572493902458518277853727
549,0.000139499999999999998451921928016572493902458518277853727
550,0.000138500000000000002732338552462187930558457082952372730
551,0.000137500000000000007012755176907803367214455647626891732
552,0.000136999999999999995918073688282168287599915856844745576
553,0.000136999999999999995918073688282168287599915856844745576
554,0.000136000000000000000198490312727783724255914421519264579
555,0.000136000000000000000198490312727783724255914421519264579
556,0.000135000000000000004478906937173399160911912986193783581
557,0.000134499999999999993384225448547764081297373195411637425
558,0.000133499999999999997664642072993379517953371760086156428
559,0.000133499999999999997664642072993379517953371760086156428
560,0.000133000000000000013039740186064630034223910115542821586
561,0.000132500000000000001945058697438994954609370324760675430
562,0.000131000000000000021600573434955860907535907244891859591
563,0.000131000000000000021600573434955860907535907244891859591
564,0.000130500000000000010505891946330225827921367454109713435
565,0.000129999999999999999411210457704590748306827663327567279
566,0.000129000000000000003691627082150206184962826228002086282
567,0.000129000000000000003691627082150206184962826228002086282
568,0.000127999999999999981502264104898936025733746646437793970
569,0.000127999999999999981502264104898936025733746646437793970
570,0.000126500000000000001157778842415801978660283566568978131
571,0.000125999999999999990063097353790166899045743775786831975
572,0.000124999999999999994343513978235782335701742340461350977
573,0.000124499999999999983248832489610147256087202549679204822
574,0.000124499999999999983248832489610147256087202549679204822
575,0.000123999999999999998623930602681397772357740905135869980
576,0.000123499999999999987529249114055762692743201114353723824
577,0.000123000000000000002904347227127013209013739469810388982
578,0.000122499999999999991809665738501378129399199679028242826
579,0.000122499999999999991809665738501378129399199679028242826
580,0.000121499999999999996090082362946993566055198243702761829
581,0.000121000000000000011465180476018244082325736599159426987
582,0.000120500000000000000370498987392609002711196808377280831
